make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement,cylinders,mileage,power,torque,fuel_tank,height,length,width,doors,seats,wheelbase,airbags,keyless_entry,start/stop,12Vpower,Aux,enginemalf_alarm,immobiliser,highspeed_alert,odometer,speedometer,tripmeter,price,cluster
Jeep,Compass,Jeep Compass,2.0 Sport Plus,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,1.0,Digital,Analog,1,23786,2
Jeep,Compass,Jeep Compass,1.4 Sport Plus,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,1.0,Digital,Analog,1,22386,2
Jeep,Compass,Jeep Compass,1.4 Longitude (O) At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1368,6,14.1,160.77,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,26600,2
Jeep,Compass,Jeep Compass,1.4 Limited (O) At Petrol Black Pack,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,28980,7
Jeep,Compass,Jeep Compass,2.0 Limited (O) Black Pack,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,28508,7
Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4 Black Pack,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,30996,7
Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 At,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,34986,7
Jeep,Compass,Jeep Compass,2.0 Longitude 4X4 At,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,30744,7
Toyota,Corolla Altis,Toyota Corolla Altis,G Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1,0,1,1,1,1,0.0,Digital,Analog,1,23030,2
Toyota,Corolla Altis,Toyota Corolla Altis,G At Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1,0,1,1,1,1,0.0,Digital,Analog,1,25284,2
Toyota,Corolla Altis,Toyota Corolla Altis,Gl Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,26348,2
Toyota,Corolla Altis,Toyota Corolla Altis,Gl Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1,1,1,1,1,1,0.0,Digital,Analog,1,27104,2
Toyota,Corolla Altis,Toyota Corolla Altis,G Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1,0,1,1,1,1,0.0,Digital,Analog,1,24794,2
Toyota,Corolla Altis,Toyota Corolla Altis,Vl At Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,28266,2
Honda,Civic,Honda Civic,1.8 V Cvt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1,1,1,0,1,1,0.0,Digital,Yes,1,25114,2
Honda,Civic,Honda Civic,1.8 Vx Cvt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1,1,1,1,1,1,0.0,Yes,Digital,1,27228,2
Honda,Civic,Honda Civic,1.8 Zx Cvt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1799,4,16.8,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,1,1,1,1,1,1,0.0,Yes,Digital,1,29748,7
Honda,Civic,Honda Civic,1.6 Vx Mt,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1,1,1,1,1,1,0.0,Yes,Yes,1,28768,7
Honda,Civic,Honda Civic,1.6 Zx Mt,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,1,1,1,1,1,1,0.0,Yes,Digital,1,31288,7
Skoda,Superb,Skoda Superb,Style 1.8 Tsi Mt,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1798,4,14.12,177.54,320,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Analog,Analog,1,36394,7
Skoda,Superb,Skoda Superb,Style 1.8 Tsi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,38914,7
Skoda,Superb,Skoda Superb,L & K 1.8 Tsi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,13.7,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,43394,7
Skoda,Superb,Skoda Superb,L & K 2.0 Tdi At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,46894,7
Skoda,Superb,Skoda Superb,Style 2.0 Tdi At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,42414,7
Skoda,Superb,Skoda Superb,Corporate Edition 1.8 Tsi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,36394,7
Skoda,Superb,Skoda Superb,Corporate Edition 2.0 Tdi At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,39894,7
Volvo,V40,Volvo V40,Kinetic,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,1,1,1,1,1,1,0.0,Digital,Digital,1,38766,7
Volvo,V40,Volvo V40,R Design,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,1,1,1,1,1,1,0.0,Digital,Digital,1,44674,7
Toyota,Fortuner,Toyota Fortuner,2.8 4X2 At,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,44870,7
Toyota,Fortuner,Toyota Fortuner,2.8 4X2 Mt,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,42266,7
Toyota,Fortuner,Toyota Fortuner,2.8 4X4 Mt,SUV,Diesel,Injection,Manual,4WD,2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,45024,7
Toyota,Fortuner,Toyota Fortuner,2.8 4X4 At,SUV,Diesel,Injection,Automatic,4WD,2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,47530,7
Toyota,Fortuner,Toyota Fortuner,2.7 4X2 At,SUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2694,4,10.26,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,41678,7
Toyota,Fortuner,Toyota Fortuner,2.7 4X2 Mt,SUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2694,4,10.01,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,39452,7
Toyota,Fortuner,Toyota Fortuner,Trd Celebratory Edition,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,1,1,1,1,1,1,1.0,Digital,Analog,1,47880,7
Ford,Endeavour,Ford Endeavour,3.2L 4X4 At Titanium Plus,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),3198,5,10.91,197.26,470,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,48580,7
Ford,Endeavour,Ford Endeavour,2.2L 4X2 At Titanium Plus,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,45262,7
Ford,Endeavour,Ford Endeavour,2.2L 4X2 Mt Titanium,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,40880,7
Skoda,Kodiaq Scout,Skoda Kodiaq Scout,2.0 Tdi At,SUV,Diesel,Injection,Automatic,4WD,1968,4,16.25,145.98,340,63.0,1665.0,4697.0,1882.0,5,7,2791.0,9,1,1,1,1,0,1,1.0,Analog,Digital,1,47586,7
Bmw,X1,Bmw X1,Sdrive20D Expedition,"Crossover, SUV",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2060.0,5,5,2670.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,49280,7
Bmw,X1,Bmw X1,Sdrive20D Xline,"SUV, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,55020,7
Bmw,X1,Bmw X1,Xdrive20D M Sport,"SUV, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,63980,7
Bmw,X1,Bmw X1,Sdrive20D M Sport,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,17.05,184.44,400,61.0,1545.0,4477.0,2058.0,5,5,2760.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,59360,7
Bmw,X1,Bmw X1,Sdrive20I Xline,"Crossover, SUV",Petrol,Injection,Automatic,AWD (All Wheel Drive),1998,4,16.3,189.37,280,51.0,1612.0,4439.0,1821.0,5,5,2670.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,53620,7
Volvo,S60,Volvo S60,Momentum,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1984,5,21.7,178.52,400,67.5,1484.0,4635.0,1865.0,4,5,2776.0,6,1,1,1,1,1,1,0.0,Digital,Digital,1,53907,7
Bmw,3-Series,Bmw 3-Series,320D Sport,Sedan,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40.0,1429.0,4633.0,1811.0,5,5,2810.0,6,1,1,1,1,1,1,1.0,Digital,"Analog, Digital",1,57960,7
Bmw,3-Series,Bmw 3-Series,320D Luxury Line,Sedan,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40.0,1429.0,4633.0,1811.0,5,5,2810.0,6,1,1,1,1,1,1,1.0,Digital,"Analog, Digital",1,65660,7
Bmw,3-Series,Bmw 3-Series,330I M Sport,Sedan,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),1998,4,16.13,254.47,400,59.0,1429.0,4633.0,1811.0,5,5,2810.0,6,1,1,1,1,1,1,1.0,Digital,"Analog, Digital",1,67060,7
Volvo,S60 Cross Country,Volvo S60 Cross Country,D4,"Sedan, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),2400,5,19.6,187.4,420,67.0,1539.0,4637.0,2097.0,4,4,2774.0,6,1,1,1,1,1,1,0.0,Digital,Digital,1,61971,7
Audi,Q5,Audi Q5,35 Tdi Premium Plus,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,16.9,187.4,400,64.0,1608.0,4388.0,1831.0,5,5,2603.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,70296,7
Audi,Q5,Audi Q5,35 Tdi Technology,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1968,4,15.73,187.4,400,64.0,1608.0,4388.0,1831.0,5,5,2603.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,78696,5
Audi,Q5,Audi Q5,45 Tfsi Premium Plus,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70.0,1659.0,4663.0,1898.0,5,5,2807.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,70296,7
Audi,Q5,Audi Q5,45 Tfsi Technology,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70.0,1659.0,4663.0,1898.0,5,5,2807.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,78696,5
Land Rover Rover,Range Evoque,Land Rover Rover Range Evoque,S,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1999,4,15.6,176.55,430,60.0,1649.0,4371.0,1996.0,5,5,2681.0,6,1,1,1,1,1,1,1.0,Digital,Analog,1,76916,5
Land Rover Rover,Range Evoque,Land Rover Rover Range Evoque,Se R-Dynamic,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1999,4,15.6,176.55,430,65.0,1649.0,4371.0,1996.0,5,5,2681.0,6,1,1,1,1,1,1,1.0,Digital,Analog,1,83790,5
Volvo,Xc60,Volvo Xc60,Inscription D5,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,5,18.8,229.81,480,70.0,1658.0,4688.0,1902.0,5,5,2865.0,8,1,1,1,1,1,Yes,0.0,Digital,Digital,0,83860,5
Bmw,X4,Bmw X4,Xdrive20D M Sport X,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,16.4,185.43,400,60.0,1621.0,4752.0,1918.0,5,5,2864.0,6,1,1,1,1,1,1,0.0,Yes,Yes,1,84840,5
Bmw,X4,Bmw X4,Xdrive30D M Sport X,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,16.4,261.37,620,68.0,1621.0,4752.0,1918.0,5,5,2864.0,6,1,1,1,1,0,1,0.0,Digital,Analog,1,92260,5
Bmw,X4,Bmw X4,Xdrive30I M Sport X,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1998,6,13.32,244.61,350,68.0,1621.0,4752.0,1918.0,5,5,2864.0,6,1,1,1,1,1,1,0.0,Yes,Yes,1,88900,5
Jeep,Wrangler,Jeep Wrangler,Unlimited,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1999,4,8.4,264.33,400,85.0,1838.0,4882.0,1877.0,5,5,3008.0,6,1,0,1,1,1,0,1.0,Digital,Analog,1,89516,5
Bmw,Z4 Roadster,Bmw Z4 Roadster,Sdrive 20I,"Sports, Convertible",Petrol,Injection,Automatic,RWD (Rear Wheel Drive),1998,4,7.6,194.31,320,52.0,1304.0,4324.0,2024.0,2,2,2470.0,4,1,1,1,1,1,1,0.0,Yes,Digital,1,90860,5
Bmw,Z4 Roadster,Bmw Z4 Roadster,M 40I,"Sports, Convertible",Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2998,6,7.6,335.35,500,52.0,1304.0,4324.0,1459.0,2,2,2470.0,4,1,1,1,1,1,1,0.0,Yes,Yes,1,110460,5
Audi,Q7,Audi Q7,45 Tdi Premium Plus,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,1,1,1,1,1,1,0.0,Digital,Digital,1,101101,5
Audi,Q7,Audi Q7,45 Tdi Technology Pack,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,1,1,1,1,1,1,0.0,Digital,Digital,1,112301,5
Audi,Q7,Audi Q7,40 Tfsi Quattro Premium Plus,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,11.68,248.55,370,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,1,1,1,1,1,1,0.0,Digital,Digital,1,96901,5
Audi,Q7,Audi Q7,45 Tdi Black Styling,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,1,1,1,1,1,1,0.0,Digital,Digital,1,113561,5
Land Rover Rover,Range Velar,Land Rover Rover Range Velar,2.0 Petrol R-Dynamic S,SUV,Petrol,Injection,Automatic,4WD,1997,4,12.63,246.58,365,65.0,1665.0,4797.0,2145.0,5,5,2874.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,101455,5
Volvo,Xc90,Volvo Xc90,D5 Inscription,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,123060,5
Volvo,Xc90,Volvo Xc90,D5 Momentum,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,113260,5
Volvo,Xc90,Volvo Xc90,T8 Inscription,SUV,Hybrid,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,315.62,240,68.0,1776.0,4950.0,2140.0,5,7,2984.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,135310,5
Volvo,Xc90,Volvo Xc90,D5 R-Design,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,231.79,480,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,118881,5
Land Rover Rover,Range Sport,Land Rover Rover Range Sport,4.4L Sdv8 Hse Diesel,SUV,Diesel,Injection,Automatic,4WD,4367,8,11.5,330.42,740,105.0,1803.0,4879.0,2220.0,5,7,2923.0,8,1,0,1,1,1,1,0.0,Digital,Analog,1,208725,8
Jaguar,Xj,Jaguar Xj,3.0L,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,82.0,1457.0,5252.0,1899.0,4,5,3157.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,136340,5
Jaguar,Xj,Jaguar Xj,3.0L Portfolio,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,83.0,1457.0,5252.0,1899.0,4,5,3157.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,150152,8
Jaguar,Xj,Jaguar Xj,50,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,297.87,689,82.0,1460.0,5255.0,1899.0,4,5,3157.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,155814,8
Porsche,Cayenne,Porsche Cayenne,E-Hybrid,SUV,Hybrid,Injection,Automatic,AWD (All Wheel Drive),2995,6,3.4,335.35,450,75.0,1696.0,4918.0,1983.0,5,5,2895.0,10,1,1,1,1,1,1,0.0,Analog,Digital,1,221284,8
Porsche,Cayenne,Porsche Cayenne,Turbo,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),3996,6,16.2,542.48,770,90.0,1673.0,4926.0,1983.0,5,5,2895.0,10,1,1,1,1,1,1,0.0,Digital,Digital,1,268940,4
Toyota,Land Cruiser,Toyota Land Cruiser,Vx,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),4461,8,9.0,261.37,650,93.0,1910.0,4950.0,1980.0,5,7,2850.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,205786,8
Audi,Rs7,Audi Rs7,Sportback,"Sedan, Coupe",Petrol,Injection,Automatic,AWD (All Wheel Drive),3993,8,9.8,552.34,700,75.0,1419.0,5012.0,1911.0,4,4,2915.0,8,1,1,1,1,1,1,0.0,Digital,Analog,1,239008,4
Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Autobiography Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,9.6,510.91,625,105.0,1877.0,4999.0,2034.0,5,7,2922.0,10,1,0,1,1,1,1,0.0,,Yes,1,364525,3
Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Dynamic Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,9.6,550.37,700,105.0,1827.0,4999.0,2220.0,5,5,2922.0,8,1,0,1,1,1,1,0.0,Digital,Analog,1,455308,3
Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,2995,6,11.6,330.42,450,85.0,1840.0,5199.0,2220.0,5,7,3120.0,8,1,0,1,1,1,1,0.0,Digital,Analog,1,273379,4
Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,10.0,550.37,700,65.0,1835.0,4999.0,2220.0,4,5,2922.0,8,1,1,1,1,0,1,0.0,Digital,Analog,1,566993,6
Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Se Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,2995,6,11.6,330.42,450,85.0,1840.0,5199.0,2220.0,5,7,3120.0,8,1,0,1,1,1,1,0.0,Digital,Analog,1,299582,4
Maserati,Grancabrio,Maserati Grancabrio,Standard,Convertible,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),4691,8,9.8,443.84,510,75.0,1353.0,4881.0,2056.0,2,4,2942.0,4,1,1,1,1,1,1,0.0,Digital,Analog,1,278119,4
Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,601.66,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,519871,6
Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,572.07,540,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,454334,3
Lamborghini,Huracan,Lamborghini Huracan,Avio,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,8.0,601.66,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,492110,6
Lamborghini,Huracan,Lamborghini Huracan,Performante,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,630.26,600,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,526597,6
Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2 Spyder,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,563.19,540,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,497490,6
Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4 Spyder,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,593.76,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,570401,6
Lamborghini,Huracan,Lamborghini Huracan,Evo,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,622.37,600,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,522200,6
Lamborghini,Huracan,Lamborghini Huracan,Evo Rwd,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,10.6,601.66,560,90.0,1165.0,4520.0,1933.0,2,2,2620.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,450800,3
Ferrari,488 Gtb,Ferrari 488 Gtb,Std,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78.0,1213.0,4568.0,1952.0,2,2,2650.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,514659,6
Ferrari,488 Gtb,Ferrari 488 Gtb,Spider,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78.0,1213.0,4568.0,1952.0,2,2,2650.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,550473,6
Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V8 T,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),3900,8,5.5,601.66,760,91.0,1383.0,4922.0,1980.0,2,4,2990.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,588000,6
Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V12,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),6262,8,5.5,671.68,697,91.0,1383.0,4922.0,1980.0,2,4,2990.0,4,1,1,1,1,1,1,0.0,Digital,Digital,1,728000,1
Lamborghini,Aventador,Lamborghini Aventador,Lp 700-4,Convertible,Petrol,Injection,Automatic,4WD,6498,12,5.0,690.42,690,90.0,1136.0,4780.0,2030.0,2,2,2700.0,6,0,0,0,0,0,1,0.0,Analog,Analog,0,670515,1
Lamborghini,Aventador,Lamborghini Aventador,Lp700-4 Roadster,Convertible,Petrol,Injection,Automatic,4WD,6498,12,8.8,690.42,690,90.0,1136.0,4780.0,2030.0,2,2,2700.0,6,0,0,0,0,0,1,0.0,Analog,Analog,0,744944,1
Lamborghini,Aventador,Lamborghini Aventador,S,Coupe,Petrol,Injection,Automatic,4WD,6498,12,5.0,729.88,690,90.0,1136.0,4797.0,2030.0,2,2,2700.0,6,1,0,1,1,1,1,0.0,Analog,Digital,1,664547,1
